,State,Action,Reward,Error,Time,Value,Alpha,Episilon,Max V,Value,Policy
2252,0,0,0.0,0.004258989586268669,4.842206954956055,[ 4.53469932  5.08114469  4.9501904   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.53469932  5.08114469  4.9501904   4.00505646 19.14012864],[0 1 1 0 0]
2253,1,1,1.0,8.469257629517557e-06,4.8422582149505615,[ 4.53469932  5.08115316  4.9501904   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.53469932  5.08115316  4.9501904   4.00505646 19.14012864],[0 1 1 0 0]
2254,0,0,0.0,0.045346993179206145,4.842327117919922,[ 4.48935232  5.08115316  4.9501904   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.48935232  5.08115316  4.9501904   4.00505646 19.14012864],[0 1 1 0 0]
2255,0,0,0.0,0.008368552178749057,4.842374086380005,[ 4.49772088  5.08115316  4.9501904   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.49772088  5.08115316  4.9501904   4.00505646 19.14012864],[0 1 1 0 0]
2256,1,1,1.0,0.003320437358174555,4.842421054840088,[ 4.49772088  5.07783273  4.9501904   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.49772088  5.07783273  4.9501904   4.00505646 19.14012864],[0 1 1 0 0]
2257,0,0,0.0,0.007232857598638365,4.842469215393066,[ 4.50495373  5.07783273  4.9501904   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.50495373  5.07783273  4.9501904   4.00505646 19.14012864],[0 1 1 0 0]
2258,1,1,1.0,0.002337436438479568,4.842514991760254,[ 4.50495373  5.07549529  4.9501904   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.50495373  5.07549529  4.9501904   4.00505646 19.14012864],[0 1 1 0 0]
2259,0,0,0.0,0.006299202559311379,4.842561960220337,[ 4.51125294  5.07549529  4.9501904   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.51125294  5.07549529  4.9501904   4.00505646 19.14012864],[0 1 1 0 0]
2260,1,1,1.0,0.0015367645642935914,4.842609167098999,[ 4.51125294  5.07395852  4.9501904   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.51125294  5.07395852  4.9501904   4.00505646 19.14012864],[0 1 1 0 0]
2261,0,0,0.0,0.04511252937078103,4.8426549434661865,[ 4.46614041  5.07395852  4.9501904   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.46614041  5.07395852  4.9501904   4.00505646 19.14012864],[0 1 1 0 0]
2262,0,0,0.0,0.010042226429672053,4.842702150344849,[ 4.47618263  5.07395852  4.9501904   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.47618263  5.07395852  4.9501904   4.00505646 19.14012864],[0 1 1 0 0]
2263,1,0,0.0,0.0287788918766525,4.8427770137786865,[ 4.47618263  5.07395852  4.9501904   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.47618263  5.07395852  4.9501904   4.00505646 19.14012864],[0 1 1 0 0]
2264,2,1,1.0,0.007837397211767882,4.842825889587402,[ 4.47618263  5.07395852  4.9580278   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.47618263  5.07395852  4.9580278   4.00505646 19.14012864],[0 1 1 0 0]
2265,0,0,0.0,0.044761826341369916,4.842872142791748,[ 4.43142081  5.07395852  4.9580278   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.43142081  5.07395852  4.9580278   4.00505646 19.14012864],[0 1 1 0 0]
2266,0,0,0.0,0.013514186420841857,4.8429200649261475,[ 4.44493499  5.07395852  4.9580278   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.44493499  5.07395852  4.9580278   4.00505646 19.14012864],[0 1 1 0 0]
2267,1,1,1.0,0.007351702965411633,4.842966079711914,[ 4.44493499  5.06660682  4.9580278   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.44493499  5.06660682  4.9580278   4.00505646 19.14012864],[0 1 1 0 0]
2268,0,0,0.0,0.011501114511870547,4.843019008636475,[ 4.45643611  5.06660682  4.9580278   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.45643611  5.06660682  4.9580278   4.00505646 19.14012864],[0 1 1 0 0]
2269,1,1,1.0,0.0055814323628021086,4.843067169189453,[ 4.45643611  5.06102539  4.9580278   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.45643611  5.06102539  4.9580278   4.00505646 19.14012864],[0 1 1 0 0]
2270,0,0,0.0,0.0098486741480313,4.843113899230957,[ 4.46628478  5.06102539  4.9580278   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.46628478  5.06102539  4.9580278   4.00505646 19.14012864],[0 1 1 0 0]
2271,1,1,1.0,0.004136908453199073,4.843165874481201,[ 4.46628478  5.05688848  4.9580278   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.46628478  5.05688848  4.9580278   4.00505646 19.14012864],[0 1 1 0 0]
2272,0,0,0.0,0.008491484972440322,4.84321403503418,[ 4.47477627  5.05688848  4.9580278   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.47477627  5.05688848  4.9580278   4.00505646 19.14012864],[0 1 1 0 0]
2273,1,1,1.0,0.002958983960359607,4.843261241912842,[ 4.47477627  5.0539295   4.9580278   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.47477627  5.0539295   4.9580278   4.00505646 19.14012864],[0 1 1 0 0]
2274,0,0,0.0,0.007376027918763928,4.843308925628662,[ 4.4821523   5.0539295   4.9580278   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.4821523   5.0539295   4.9580278   4.00505646 19.14012864],[0 1 1 0 0]
2275,1,0,0.0,0.026606368438046337,4.843378067016602,[ 4.4821523   5.0539295   4.9580278   4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.4821523   5.0539295   4.9580278   4.00505646 19.14012864],[0 1 1 0 0]
2276,2,1,1.0,0.007590927037343143,4.843432903289795,[ 4.4821523   5.0539295   4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.4821523   5.0539295   4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2277,0,0,0.0,0.006638425126887526,4.84348201751709,[ 4.48879072  5.0539295   4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.48879072  5.0539295   4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2278,1,1,1.0,0.0014017847902150216,4.843533992767334,[ 4.48879072  5.05252771  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.48879072  5.05252771  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2279,0,0,0.0,0.005848421983079444,4.84358286857605,[ 4.49463914  5.05252771  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.49463914  5.05252771  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2280,1,1,1.0,0.0007352483327163206,4.843630075454712,[ 4.49463914  5.05179246  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.49463914  5.05179246  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2281,0,0,0.0,0.005197407434826929,4.843677282333374,[ 4.49983655  5.05179246  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.49983655  5.05179246  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2282,1,1,1.0,0.00019395683031024903,4.8437230587005615,[ 4.49983655  5.05159851  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.49983655  5.05159851  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2283,0,0,0.0,0.004660210576616297,4.8437700271606445,[ 4.50449676  5.05159851  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.50449676  5.05159851  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2284,1,1,1.0,0.00024485780461622756,4.8438169956207275,[ 4.50449676  5.05184336  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.50449676  5.05184336  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2285,0,0,0.0,0.00421622672137012,4.843869209289551,[ 4.50871299  5.05184336  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.50871299  5.05184336  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2286,1,1,1.0,0.0005998324290779956,4.843936920166016,[ 4.50871299  5.0524432   4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.50871299  5.0524432   4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2287,0,0,0.0,0.0038485889678501195,4.84398627281189,[ 4.51256158  5.0524432   4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.51256158  5.0524432   4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2288,1,1,1.0,0.0008862221932766979,4.84403395652771,[ 4.51256158  5.05332942  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.51256158  5.05332942  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2289,0,0,0.0,0.0035434900684600205,4.844088077545166,[ 4.51610507  5.05332942  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.51610507  5.05332942  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2290,1,1,1.0,0.0011165140801104201,4.8441362380981445,[ 4.51610507  5.05444593  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.51610507  5.05444593  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2291,0,0,0.0,0.0032896273288240078,4.844182968139648,[ 4.51939469  5.05444593  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.51939469  5.05444593  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2292,1,1,1.0,0.001300929131693529,4.8442301750183105,[ 4.51939469  5.05574686  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.51939469  5.05574686  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2293,0,0,0.0,0.0030777482177939855,4.8442769050598145,[ 4.52247244  5.05574686  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.52247244  5.05574686  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2294,1,1,1.0,0.0014478335581255665,4.84432315826416,[ 4.52247244  5.0571947   4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.52247244  5.0571947   4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2295,0,0,0.0,0.0029002784162459605,4.844370126724243,[ 4.52537272  5.0571947   4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.52537272  5.0571947   4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2296,1,1,1.0,0.0015640752597751552,4.844415903091431,[ 4.52537272  5.05875877  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.52537272  5.05875877  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2297,0,0,0.0,0.002751017348001117,4.844466924667358,[ 4.52812374  5.05875877  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.52812374  5.05875877  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2298,1,0,0.0,0.02462891502760254,4.844536066055298,[ 4.52812374  5.05875877  4.96561872  4.00505646 19.14012864],0.1,,19.140128638188965,[ 4.52812374  5.05875877  4.96561872  4.00505646 19.14012864],[0 1 1 0 0]
2299,4,0,4.0,0.20859871361811033,4.844654083251953,[ 4.52812374  5.05875877  4.96561872  4.00505646 19.34872735],0.1,,19.348727351807074,[ 4.52812374  5.05875877  4.96561872  4.00505646 19.34872735],[0 1 1 0 0]
2300,4,0,4.0,0.20651272648192923,4.844709157943726,[ 4.52812374  5.05875877  4.96561872  4.00505646 19.55524008],0.1,,19.555240078289003,[ 4.52812374  5.05875877  4.96561872  4.00505646 19.55524008],[0 1 1 0 0]
2301,4,0,4.0,0.20444759921711012,4.844765901565552,[ 4.52812374  5.05875877  4.96561872  4.00505646 19.75968768],0.1,,19.759687677506115,[ 4.52812374  5.05875877  4.96561872  4.00505646 19.75968768],[0 1 1 0 0]
2302,4,0,4.0,1.1684376313344338,4.844818830490112,[ 4.52812374  5.05875877  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.52812374  5.05875877  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2303,0,0,0.0,0.0024759156132009965,4.844871997833252,[ 4.53059965  5.05875877  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.53059965  5.05875877  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2304,1,1,1.0,0.0018780917003057953,4.8449201583862305,[ 4.53059965  5.06063686  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.53059965  5.06063686  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2305,0,0,0.0,0.045305996535707306,4.84496808052063,[ 4.48529366  5.06063686  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.48529366  5.06063686  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2306,0,0,0.0,0.044852936570350194,4.845036029815674,[ 4.44044072  5.06063686  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.44044072  5.06063686  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2307,0,0,0.0,0.011413245615514179,4.845085144042969,[ 4.45185397  5.06063686  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.45185397  5.06063686  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2308,1,1,1.0,0.005396829343873666,4.845150947570801,[ 4.45185397  5.05524003  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.45185397  5.05524003  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2309,0,0,0.0,0.009786206413014132,4.845200061798096,[ 4.46164017  5.05524003  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.46164017  5.05524003  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2310,1,1,1.0,0.003976387832314999,4.845247030258179,[ 4.46164017  5.05126365  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.46164017  5.05126365  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2311,0,0,0.0,0.008449710866804327,4.845293998718262,[ 4.47008988  5.05126365  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.47008988  5.05126365  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2312,1,1,1.0,0.002818275071071064,4.845340251922607,[ 4.47008988  5.04844537  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.47008988  5.04844537  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2313,0,0,0.0,0.007351095023727528,4.845386981964111,[ 4.47744098  5.04844537  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.47744098  5.04844537  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2314,1,1,1.0,0.0018748490118285057,4.845432996749878,[ 4.47744098  5.04657052  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.47744098  5.04657052  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2315,0,0,0.0,0.006447249110290177,4.845486164093018,[ 4.48388823  5.04657052  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.48388823  5.04657052  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2316,1,1,1.0,0.001107111690719531,4.845532178878784,[ 4.48388823  5.04546341  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.48388823  5.04546341  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2317,0,0,0.0,0.005702884147096477,4.845578908920288,[ 4.48959111  5.04546341  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.48959111  5.04546341  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2318,1,1,1.0,0.0004831409484089555,4.845629930496216,[ 4.48959111  5.04498027  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.48959111  5.04498027  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2319,0,0,0.0,0.005089113047029948,4.845678091049194,[ 4.49468022  5.04498027  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.49468022  5.04498027  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2320,1,1,1.0,2.319332066473834e-05,4.845724105834961,[ 4.49468022  5.04500346  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.49468022  5.04500346  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2321,0,0,0.0,0.004582289141186813,4.845771074295044,[ 4.49926251  5.04500346  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.49926251  5.04500346  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2322,1,1,1.0,0.00043328001130502617,4.845816135406494,[ 4.49926251  5.04543674  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.49926251  5.04543674  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2323,0,0,0.0,0.004163055428085549,4.845863103866577,[ 4.50342557  5.04543674  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.50342557  5.04543674  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2324,1,1,1.0,0.0007646269987022337,4.845908880233765,[ 4.50342557  5.04620137  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.50342557  5.04620137  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2325,0,0,0.0,0.0038155663151601795,4.84595513343811,[ 4.50724114  5.04620137  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.50724114  5.04620137  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2326,1,1,1.0,0.001031565267196477,4.846001148223877,[ 4.50724114  5.04723293  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.50724114  5.04723293  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2327,0,0,0.0,0.003526850557691841,4.846070051193237,[ 4.51076799  5.04723293  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.51076799  5.04723293  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2328,1,1,1.0,0.001245825290669078,4.846123933792114,[ 4.51076799  5.04847876  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.51076799  5.04847876  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2329,0,0,0.0,0.0032862897780828963,4.846175909042358,[ 4.51405428  5.04847876  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.51405428  5.04847876  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2330,1,1,1.0,0.0014170088416296522,4.8462440967559814,[ 4.51405428  5.04989577  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.51405428  5.04989577  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2331,0,0,0.0,0.0451405427590835,4.846297979354858,[ 4.46891373  5.04989577  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.46891373  5.04989577  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2332,0,0,0.0,0.007599245871929661,4.84634804725647,[ 4.47651298  5.04989577  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.47651298  5.04989577  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2333,1,1,1.0,0.0021034087623772457,4.846395015716553,[ 4.47651298  5.04779236  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.47651298  5.04779236  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2334,0,0,0.0,0.006650014496122747,4.846441984176636,[ 4.48316299  5.04779236  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.48316299  5.04779236  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2335,1,1,1.0,0.0012945665814884323,4.84649395942688,[ 4.48316299  5.04649779  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.48316299  5.04649779  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2336,0,0,0.0,0.005868502054176528,4.846542119979858,[ 4.4890315   5.04649779  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.4890315   5.04649779  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2337,1,1,1.0,0.0006369447384638072,4.846588134765625,[ 4.4890315   5.04586085  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.4890315   5.04586085  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2338,0,0,0.0,0.005224326822297166,4.846635103225708,[ 4.49425582  5.04586085  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.49425582  5.04586085  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2339,1,1,1.0,0.00010306085061069227,4.846681118011475,[ 4.49425582  5.04575779  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.49425582  5.04575779  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2340,0,0,0.0,0.004692618663512427,4.846727132797241,[ 4.49894844  5.04575779  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.49894844  5.04575779  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2341,1,1,1.0,0.0003295809141666162,4.846778154373169,[ 4.49894844  5.04608737  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.49894844  5.04608737  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2342,0,0,0.0,0.004253019079436183,4.846824884414673,[ 4.50320146  5.04608737  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.50320146  5.04608737  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2343,1,1,1.0,0.000679394539899203,4.8468711376190186,[ 4.50320146  5.04676676  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.50320146  5.04676676  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2344,0,0,0.0,0.003888862680083527,4.84694504737854,[ 4.50709032  5.04676676  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.50709032  5.04676676  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2345,1,1,1.0,0.0009614527271168072,4.8470070362091064,[ 4.50709032  5.04772822  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.50709032  5.04772822  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2346,0,0,0.0,0.003586507157515584,4.847056150436401,[ 4.51067683  5.04772822  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.51067683  5.04772822  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2347,1,0,0.0,0.02216602352484225,4.847126007080078,[ 4.51067683  5.04772822  4.96561872  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.51067683  5.04772822  4.96561872  4.00505646 18.59125005],[0 1 1 0 0]
2348,2,1,1.0,0.00939904241221834,4.847175121307373,[ 4.51067683  5.04772822  4.97501777  4.00505646 18.59125005],0.1,,18.59125004617168,[ 4.51067683  5.04772822  4.97501777  4.00505646 18.59125005],[0 1 1 0 0]
